lI (160755) sensors;160570980;A;-0.003515;-0.001498;0.007855;3.000000
lI (160775) sensors;160591021;A;-0.003515;-0.001498;0.007855;3.000000
lI (160795) sensors;160611168;A;-0.003515;-0.001497;0.007855;3.000000
lI (160815) sensors;160630736;A;-0.003515;-0.001497;0.007855;3.000000
lI (160835) sensors;160650907;A;0.031772;0.014213;-0.031640;3.000000
lI (160855) sensors;160670984;A;-0.003515;-0.001497;0.007855;3.000000
lI (160875) sensors;160690885;A;-0.003515;-0.001497;0.007855;3.000000
lI (160895) sensors;160710809;A;-0.003655;-0.002239;-0.031200;3.000000
lI (160910) sensors;160730789;A;0.024827;0.011665;0.007503;3.000000
lI (160930) sensors;160750530;A;-0.010600;-0.004787;0.007943;3.000000
lI (160950) sensors;160770566;A;-0.010600;-0.004787;0.007943;3.000000
lI (160975) sensors;160790507;A;-0.010600;-0.004787;0.007943;3.000000
lI (160990) sensors;160810449;A;-0.010600;-0.004787;0.007943;3.000000
lI (161010) sensors;160830464;A;0.024687;0.010923;-0.031552;3.000000
lI (161035) sensors;160850468;A;-0.010740;-0.005529;-0.031113;3.000000
lI (161050) sensors;160870503;A;-0.010600;-0.004787;0.007943;3.000000
lI (161070) sensors;160890401;A;-0.010600;-0.004787;0.007943;3.000000
lI (161090) sensors;160910165;A;-0.010740;-0.005529;-0.031113;3.000000
lI (161115) sensors;160930281;A;-0.010740;-0.005529;-0.031113;3.000000
lI (161130) sensors;160950356;A;0.005857;-0.040209;0.008557;3.000000
lI (161150) sensors;160970165;A;-0.003515;-0.001497;0.007855;3.000000
lI (161170) sensors;160990028;A;0.031912;0.014955;0.007416;3.000000
lI (161195) sensors;161010119;A;-0.003515;-0.001497;0.007855;3.000000
lI (161210) sensors;161030054;A;-0.003655;-0.002239;-0.031200;3.000000
lI (161235) sensors;161050040;A;-0.003515;-0.001497;0.007855;3.000000
lI (161235) sensors;161057820;P;0.000000;4.125000;-2.173004;5.170000
lI (161235) sensors;161057820;S;-0.044000;0.039000;0.624000
lI (161255) sensors;161069680;A;-0.003515;-0.001497;0.007855;3.000000
lI (161275) sensors;161089763;A;0.031912;0.014955;0.007416;3.000000
lI (161290) sensors;161109856;A;-0.010600;-0.004787;0.007943;3.000000
lI (161310) sensors;161129285;A;-0.010740;-0.005529;-0.031113;3.000000
lI (161335) sensors;161149619;A;-0.010740;-0.005529;-0.031113;3.000000
lI (161350) sensors;161169216;A;-0.010600;-0.004787;0.007943;3.000000
lI (161370) sensors;161189638;A;-0.010600;-0.004787;0.007943;3.000000
lI (161390) sensors;161209610;A;-0.010600;-0.004787;0.007943;3.000000
lI (161415) sensors;161229403;A;0.024827;0.011665;0.007503;3.000000
lI (161430) sensors;161249374;A;-0.010600;-0.004787;0.007943;3.000000
lI (161450) sensors;161269452;A;-0.010600;-0.004787;0.007943;3.000000
lI (161470) sensors;161289060;A;-0.010740;-0.005529;-0.031113;3.000000
lI (161495) sensors;161309264;A;-0.010600;-0.004787;0.007943;3.000000
lI (161515) sensors;161329268;A;0.024827;0.011665;0.007503;3.000000
lI (161530) sensors;161349233;A;-0.010740;-0.005529;-0.031113;3.000000
lI (161550) sensors;161369138;A;-0.010738;-0.005526;-0.031114;3.000000
lI (161570) sensors;161388660;A;-0.010601;-0.004788;0.007942;3.000000
lI (161590) sensors;161409123;A;-0.010738;-0.005526;-0.031114;3.000000
lI (161615) sensors;161429036;A;-0.010601;-0.004788;0.007942;3.000000
lI (161630) sensors;161448892;A;-0.010601;-0.004788;0.007942;3.000000
lI (161650) sensors;161468937;A;-0.010601;-0.004788;0.007942;3.000000
lI (161670) sensors;161488788;A;0.024689;0.010926;-0.031549;3.000000
lI (161690) sensors;161508839;A;-0.010710;-0.005378;-0.023303;3.000000
lI (161710) sensors;161528784;A;0.024854;0.011812;0.015317;3.000000
lI (161730) sensors;161548680;A;-0.010573;-0.004640;0.015753;3.000000
lI (161750) sensors;161568709;A;-0.010573;-0.004640;0.015753;3.000000
lI (161770) sensors;161588536;A;-0.010573;-0.004640;0.015753;3.000000
lI (161790) sensors;161608284;A;-0.010601;-0.004788;0.007942;3.000000
lI (161815) sensors;161628346;A;-0.010601;-0.004788;0.007942;3.000000
lI (161830) sensors;161648485;A;-0.010738;-0.005526;-0.031114;3.000000
lI (161850) sensors;161668200;A;-0.010601;-0.004788;0.007942;3.000000
lI (161870) sensors;161688428;A;-0.010601;-0.004788;0.007942;3.000000
lI (161890) sensors;161708127;A;-0.010601;-0.004788;0.007942;3.000000
lI (161910) sensors;161728178;A;0.024826;0.011664;0.007506;3.000000
lI (161930) sensors;161748089;A;-0.010601;-0.004788;0.007942;3.000000
lI (161950) sensors;161767983;A;-0.010601;-0.004788;0.007942;3.000000
lI (161970) sensors;161788215;A;-0.010738;-0.005526;-0.031114;3.000000
lI (161990) sensors;161808102;A;-0.010601;-0.004788;0.007942;3.000000
lI (162010) sensors;161828024;A;-0.010601;-0.004788;0.007942;3.000000
lI (162030) sensors;161847804;A;0.005857;-0.040210;0.008553;3.000000
lI (162050) sensors;161867834;A;-0.010601;-0.004788;0.007942;3.000000
lI (162070) sensors;161887850;A;-0.010601;-0.004788;0.007942;3.000000
lI (162090) sensors;161907856;A;-0.010601;-0.004788;0.007942;3.000000
lI (162110) sensors;161927565;A;0.024689;0.010926;-0.031549;3.000000
lI (162130) sensors;161948025;A;-0.010738;-0.005526;-0.031114;3.000000
lI (162150) sensors;161967529;A;-0.010738;-0.005526;-0.031114;3.000000
lI (162170) sensors;161987443;A;0.024689;0.010926;-0.031549;3.000000
lI (162190) sensors;162007432;A;0.024689;0.010926;-0.031549;3.000000
lI (162210) sensors;162027347;A;-0.010601;-0.004788;0.007942;3.000000
lI (162235) sensors;162055997;P;0.000000;4.312500;-2.291992;5.149000
lI (162235) sensors;162047539;A;-0.010601;-0.004787;0.007941;3.000000
lI (162235) sensors;162055997;S;0.105000;-0.017000;0.557000
lI (162250) sensors;162067341;A;-0.010708;-0.005380;-0.023303;3.000000
lI (162270) sensors;162087441;A;-0.010708;-0.005380;-0.023303;3.000000
lI (162290) sensors;162107320;A;-0.010575;-0.004639;0.015752;3.000000
lI (162310) sensors;162126744;A;-0.010575;-0.004639;0.015752;3.000000
lI (162330) sensors;162147091;A;-0.010575;-0.004639;0.015752;3.000000
lI (162350) sensors;162167036;A;-0.010575;-0.004639;0.015752;3.000000
lI (162370) sensors;162187007;A;-0.010576;-0.004641;0.015751;3.000000
lI (162390) sensors;162207091;A;-0.010602;-0.004788;0.007940;3.000000
lI (162410) sensors;162226952;A;-0.010733;-0.005525;-0.031116;3.000000
lI (162430) sensors;162246649;A;-0.010602;-0.004788;0.007940;3.000000
lI (162450) sensors;162266800;A;-0.010602;-0.004788;0.007940;3.000000
lI (162470) sensors;162286772;A;-0.010602;-0.004788;0.007940;3.000000
lI (162490) sensors;162306651;A;-0.010733;-0.005525;-0.031116;3.000000
lI (162510) sensors;162326764;A;-0.003517;-0.001498;0.007854;3.000000
lI (162530) sensors;162346195;A;-0.003649;-0.002238;-0.031201;3.000000
lI (162550) sensors;162366650;A;-0.003515;-0.001498;0.007855;3.000000
lI (162570) sensors;162386453;A;-0.003653;-0.002236;-0.031201;3.000000
lI (162590) sensors;162406478;A;0.031911;0.014954;0.007419;3.000000
lI (162610) sensors;162426538;A;-0.003515;-0.001498;0.007855;3.000000
lI (162630) sensors;162446331;A;-0.003653;-0.002236;-0.031201;3.000000
lI (162650) sensors;162466337;A;-0.003653;-0.002236;-0.031201;3.000000
lI (162670) sensors;162486215;A;-0.003515;-0.001498;0.007855;3.000000
lI (162690) sensors;162506190;A;-0.003515;-0.001498;0.007855;3.000000
lI (162710) sensors;162526287;A;-0.003655;-0.002239;-0.031200;3.000000
lI (162730) sensors;162546281;A;-0.003627;-0.002091;-0.023389;3.000000
lI (162750) sensors;162565950;A;-0.003487;-0.001348;0.015666;3.000000
lI (162770) sensors;162585982;A;0.031940;0.015104;0.015227;3.000000
lI (162790) sensors;162606107;A;-0.010712;-0.005381;-0.023301;3.000000
lI (162810) sensors;162625927;A;-0.010572;-0.004639;0.015754;3.000000
lI (162830) sensors;162645922;A;-0.010572;-0.004639;0.015754;3.000000
lI (162845) sensors;162665593;A;0.024827;0.011665;0.007503;3.000000
lI (162870) sensors;162685967;A;-0.010740;-0.005529;-0.031113;3.000000
lI (162890) sensors;162705719;A;-0.010600;-0.004787;0.007943;3.000000
lI (162910) sensors;162725762;A;-0.010600;-0.004787;0.007943;3.000000
lI (162925) sensors;162745558;A;0.024827;0.011665;0.007503;3.000000
lI (162950) sensors;162765592;A;-0.010600;-0.004787;0.007943;3.000000
lI (162970) sensors;162785590;A;-0.010601;-0.004788;0.007942;3.000000
lI (162985) sensors;162805486;A;-0.010601;-0.004788;0.007942;3.000000
lI (163005) sensors;162825449;A;-0.010738;-0.005526;-0.031114;3.000000
lI (163030) sensors;162845265;A;0.024826;0.011664;0.007506;3.000000
lI (163050) sensors;162865388;A;-0.010601;-0.004788;0.007942;3.000000
lI (163065) sensors;162885243;A;0.024689;0.010926;-0.031549;3.000000
lI (163085) sensors;162905399;A;-0.010601;-0.004788;0.007942;3.000000
lI (163110) sensors;162925147;A;-0.010738;-0.005526;-0.031114;3.000000
lI (163130) sensors;162945228;A;0.024689;0.010926;-0.031549;3.000000
lI (163150) sensors;162965197;A;0.024826;0.011664;0.007506;3.000000
lI (163165) sensors;162985110;A;-0.010738;-0.005526;-0.031114;3.000000
lI (163185) sensors;163005058;A;-0.010601;-0.004788;0.007942;3.000000
lI (163205) sensors;163025043;A;-0.010573;-0.004640;0.015753;3.000000
lI (163225) sensors;163045021;A;-0.010710;-0.005378;-0.023303;3.000000
lI (163235) sensors;163058707;P;0.500000;4.375000;-2.270020;5.131000
lI (163235) sensors;163058707;S;-0.006000;0.026000;0.365000
lI (163250) sensors;163064927;A;-0.010573;-0.004640;0.015753;3.000000
lI (163265) sensors;163085202;A;-0.010710;-0.005378;-0.023303;3.000000
lI (163285) sensors;163104879;A;-0.010710;-0.005378;-0.023303;3.000000
lI (163305) sensors;163124675;A;-0.010710;-0.005378;-0.023303;3.000000
lI (163330) sensors;163144773;A;0.024854;0.011812;0.015317;3.000000
lI (163350) sensors;163164690;A;-0.010573;-0.004640;0.015753;3.000000
lI (163365) sensors;163184587;A;-0.010573;-0.004640;0.015753;3.000000
lI (163385) sensors;163204209;A;0.024854;0.011812;0.015317;3.000000
lI (163410) sensors;163224398;A;-0.010573;-0.004640;0.015753;3.000000
lI (163425) sensors;163244304;A;-0.010573;-0.004640;0.015753;3.000000
lI (163445) sensors;163264303;A;-0.010573;-0.004640;0.015753;3.000000
lI (163465) sensors;163284185;A;-0.010573;-0.004640;0.015753;3.000000
lI (163485) sensors;163303816;A;-0.010601;-0.004788;0.007942;3.000000
lI (163505) sensors;163324086;A;-0.010738;-0.005526;-0.031114;3.000000
lI (163525) sensors;163344181;A;0.024826;0.011664;0.007506;3.000000
lI (163545) sensors;163364087;A;-0.010601;-0.004788;0.007942;3.000000
lI (163565) sensors;163383764;A;-0.010738;-0.005526;-0.031114;3.000000
lI (163585) sensors;163403941;A;-0.010601;-0.004788;0.007942;3.000000
lI (163605) sensors;163423998;A;-0.010601;-0.004788;0.007942;3.000000
lI (163625) sensors;163443873;A;-0.010601;-0.004787;0.007941;3.000000
lI (163645) sensors;163463738;A;0.024825;0.011665;0.007508;3.000000
lI (163670) sensors;163483880;A;-0.010601;-0.004787;0.007941;3.000000
lI (163685) sensors;163503815;A;-0.010601;-0.004787;0.007941;3.000000
lI (163705) sensors;163523457;A;-0.010601;-0.004787;0.007941;3.000000
lI (163730) sensors;163543650;A;-0.010601;-0.004787;0.007941;3.000000
lI (163745) sensors;163563472;A;-0.010601;-0.004787;0.007941;3.000000
lI (163765) sensors;163583599;A;-0.010601;-0.004787;0.007941;3.000000
lI (163785) sensors;163603538;A;0.024825;0.011664;0.007511;3.000000
lI (163805) sensors;163623541;A;-0.010602;-0.004788;0.007940;3.000000
lI (163825) sensors;163643561;A;-0.010602;-0.004788;0.007940;3.000000
lI (163845) sensors;163663312;A;-0.010602;-0.004788;0.007940;3.000000
lI (163870) sensors;163683383;A;-0.010628;-0.004936;0.000129;3.000000
lI (163885) sensors;163703183;A;0.024799;0.011516;-0.000300;3.000000
lI (163905) sensors;163723318;A;-0.010759;-0.005672;-0.038927;3.000000
lI (163925) sensors;163743141;A;0.024825;0.011664;0.007511;3.000000
lI (163945) sensors;163763163;A;0.024825;0.011664;0.007511;3.000000
lI (163965) sensors;163783211;A;-0.010602;-0.004788;0.007940;3.000000
lI (163985) sensors;163803041;A;-0.010733;-0.005525;-0.031116;3.000000
lI (164005) sensors;163822923;A;-0.010602;-0.004788;0.007940;3.000000
lI (164025) sensors;163842990;A;-0.010602;-0.004788;0.007940;3.000000
lI (164045) sensors;163862924;A;-0.010733;-0.005525;-0.031116;3.000000
lI (164065) sensors;163882762;A;-0.010602;-0.004788;0.007940;3.000000
lI (164085) sensors;163902836;A;-0.010602;-0.004788;0.007940;3.000000
lI (164105) sensors;163922662;A;0.024825;0.011664;0.007511;3.000000
lI (164125) sensors;163942551;A;-0.010602;-0.004788;0.007940;3.000000
lI (164145) sensors;163962640;A;0.024825;0.011664;0.007511;3.000000
