I;0;U;0;B;0;;;;;;0;0;0;0;0
I;13685;A;0.001432819;0;7.749097838;;;;;;0.001432819;0.013685;0.013685;0.104699964;7.650709841
I;29992;B;-0.108760544;0;6.316600678;;;;;;0.003140157;0.029992;0.016307;0.209399678;6.420538026
I;76925;U;0.008082612;0;2.379695355;;;;;;0.00805396;0.076925;0.046933;0.314097932;2.23080252
I;137817;A;0.014428939;0;1.646472126;;;;;;0.014428939;0.137817;0.060892;0.418791139;1.719326134
I;197192;B;0.292565109;0;1.822995084;;;;;;0.020644536;0.197192;0.059375;0.52347487;1.763094408
I;227038;U;0.025286943;0;3.573783996;;;;;;0.02376864;0.227038;0.029846;0.628149009;3.507141281
I;324592;A;0.033978241;0;1.194954526;;;;;;0.033978241;0.324592;0.097554;0.7328049;1.072799597
I;353669;B;-0.064234739;0;3.726373473;;;;;;0.037020683;0.353669;0.029077;0.837438867;3.598513139
I;424097;U;0.043102111;0;1.406724118;;;;;;0.044388366;0.424097;0.070428;0.942051856;1.485389182
I;482687;A;0.050515819;0;1.903784905;;;;;;0.050515819;0.482687;0.05859;1.046633748;1.784978528
I;515240;B;-0.442302135;0;3.17594945;;;;;;0.053919467;0.51524;0.032553;1.151190858;3.211903964
I;581180;U;0.062700053;0;1.42060934;;;;;;0.060812002;0.58118;0.06594;1.255718232;1.585189165
I;656810;A;0.068713819;0;1.331822342;;;;;;0.068713819;0.65681;0.07563;1.360198156;1.381461387
I;682291;B;-0.286474195;0;4.063492416;;;;;;0.071375126;0.682291;0.025481;1.464640968;4.098850584
I;769141;U;0.07801179;0;1.055099092;;;;;;0.080442053;0.769141;0.08685;1.56903852;1.202044348
I;787955;A;0.082405338;0;5.511264947;;;;;;0.082405338;0.787955;0.018814;1.673390854;5.546525706
I;831339;B;0.1056563;0;2.467453837;;;;;;0.086931328;0.831339;0.043384;1.777714805;2.404664174
I;890550;U;0.090918763;0;1.804657521;;;;;;0.093105541;0.89055;0.059211;1.881989562;1.761070702
I;984887;A;0.10293502;0;1.194688173;;;;;;0.10293502;0.984887;0.094337;1.986184935;1.104501655
I;1044466;B;-0.35393411;0;1.848957117;;;;;;0.109137763;1.044466;0.059579;2.090294488;1.747420282
I;1072333;U;0.110623153;0;3.881332058;;;;;;0.112037541;1.072333;0.027867;2.194352259;3.734085878
I;1097030;A;0.114606659;0;4.280667652;;;;;;0.114606659;1.09703;0.024697;2.298377783;4.212071273
I;1147359;B;0.071687302;0;2.214203018;;;;;;0.11983977;1.147359;0.050329;2.402355813;2.065966544
I;1240733;U;0.130582219;0;1.010703617;;;;;;0.129539691;1.240733;0.093374;2.506238278;1.112541662
I;1241508;A;0.129620149;0;133.8518415;;;;;;0.129620149;1.241508;0.000775;2.610055551;133.9577707
I;1281919;B;0.616033003;0;2.465546021;;;;;;0.133814314;1.281919;0.040411;2.713843253;2.568303233
I;1284225;U;0.136091058;0;45.15236533;;;;;;0.134053577;1.284225;0.002306;2.817599933;44.99422381
I;1293236;A;0.134988453;0;11.4896442;;;;;;0.134988453;1.293236;0.009011;2.921348283;11.51352242
I;1375451;B;0.065598373;0;1.109296688;;;;;;0.143512471;1.375451;0.082215;3.025027872;1.261078745
I;1422438;U;0.14904276;0;2.043770987;;;;;;0.148379329;1.422438;0.046987;3.128606693;2.204414436
I;1496794;A;0.156073651;0;1.420719711;;;;;;0.156073651;1.496794;0.074356;3.232086202;1.391676639
I;1518734;B;0.430868103;0;4.564535378;;;;;;0.158342205;1.518734;0.02194;3.335484288;4.712766001
I;1570064;U;0.16484853;0;1.847073026;;;;;;0.163646344;1.570064;0.05133;3.438818378;2.013132473
I;1579967;A;0.164669122;0;10.39008065;;;;;;0.164669122;1.579967;0.009903;3.542098023;10.42912709
I;1628624;B;0.508935835;0;2.202576967;;;;;;0.169691808;1.628624;0.048657;3.645324387;2.121511059
I;1718114;U;0.179789533;0;1.253913239;;;;;;0.178917941;1.718114;0.08949;3.748421199;1.152048407
I;1791842;A;0.186507298;0;1.492174998;;;;;;0.186507298;1.791842;0.073728;3.851358435;1.396175621
I;1850766;B;0.179895053;0;1.846333553;;;;;;0.192564803;1.850766;0.058924;3.954160436;1.744654159
I;1858804;U;0.193091568;0;12.70784509;;;;;;0.193390562;1.858804;0.008038;4.056892403;12.78078701
I;1907013;A;0.198340273;0;2.021413292;;;;;;0.198340273;1.907013;0.048209;4.159564324;2.129725181
I;1907692;B;0.511509685;0;151.124253;;;;;;0.198409952;1.907692;0.000679;4.262183534;151.1328576
I;1990323;U;0.207561713;0;1.245345333;;;;;;0.206881888;1.990323;0.082631;4.364710866;1.240785319
I;1999467;A;0.207818457;0;11.26570537;;;;;;0.207818457;1.999467;0.009144;4.467135394;11.2012826
I;2007402;B;0.415763257;0;12.85500053;;;;;;0.208631042;2.007402;0.007935;4.569540472;12.90549187
I;2078106;U;0.217428976;0;1.472180444;;;;;;0.215865067;2.078106;0.070704;4.671854702;1.447078382
I;2156599;A;0.223882145;0;1.439063047;;;;;;0.223882145;2.156599;0.078493;4.773992191;1.301230542
I;2197909;B;-0.208989455;0;2.493641465;;;;;;0.228095406;2.197909;0.04131;4.875983499;2.468925413
I;2245448;U;0.233150598;0;2.004833033;;;;;;0.232938685;2.245448;0.047539;4.977863626;2.143085189
I;2319888;A;0.240511003;0;1.356192761;;;;;;0.240511003;2.319888;0.07444;5.079587407;1.366520428
I;2339611;B;0.647112906;0;5.068366118;;;;;;0.242514872;2.339611;0.019723;5.181188014;5.151376933
I;2354215;U;0.24569456;0;6.888920629;;;;;;0.243997982;2.354215;0.014604;5.282743025;6.953917504
I;2441657;A;0.252866101;0;1.13531482;;;;;;0.252866101;2.441657;0.087442;5.384160186;1.15982206
I;2493455;B;0.453167698;0;1.985311122;;;;;;0.258109359;2.493455;0.051798;5.485385283;1.954227916
I;2499685;U;0.258889651;0;16.06065016;;;;;;0.258739483;2.499685;0.00623;5.586528777;16.23491071
I;2542337;A;0.263050484;0;2.43675033;;;;;;0.263050484;2.542337;0.042652;5.687602619;2.369732772
