I;0;U;0;B;0;;;;;;0;0;0;0;0
I;12511;A;0.001309901;0;8.457793828;;;;;;0.001309901;0.012511;0.012511;0.10469997;8.368633207
I;24499;B;-0.14616159;0;8.881858871;;;;;;0.002565042;0.024499;0.011988;0.209399767;8.733716768
I;105932;U;0.010217017;0;1.249840692;;;;;;0.011090853;0.105932;0.081433;0.314097009;1.285685683
I;169970;A;0.01779492;0;1.515212673;;;;;;0.01779492;0.16997;0.064038;0.418785892;1.634793141
I;254431;B;0.184837341;0;1.40951268;;;;;;0.026635775;0.254431;0.084461;0.523459711;1.239315416
I;349613;U;0.03439193;0;1.073477781;;;;;;0.036596307;0.349613;0.095182;0.628106936;1.099443433
I;411305;A;0.043050325;0;1.833032491;;;;;;0.043050325;0.411305;0.061692;0.732723699;1.695791394
I;444398;B;-0.005575801;0;3.085604378;;;;;;0.046511684;0.444398;0.033093;0.837318614;3.16063564
I;450821;U;0.048204239;0;16.2930683;;;;;;0.047183434;0.450821;0.006423;0.941903657;16.28289626
I;498127;A;0.052130257;0;2.310624662;;;;;;0.052130257;0.498127;0.047306;1.046474385;2.210517226
I;550744;B;0.242841506;0;2.114968172;;;;;;0.057630947;0.550744;0.052617;1.151016461;1.986849797
I;638662;U;0.067734423;0;1.251383553;;;;;;0.066818091;0.638662;0.087918;1.255513197;1.188570449
I;713088;A;0.074590971;0;1.384743754;;;;;;0.074590971;0.713088;0.074426;1.359950897;1.403242138
I;756206;B;0.466024597;0;2.347696702;;;;;;0.079092074;0.756206;0.043118;1.464341242;2.421038668
I;795216;U;0.085392898;0;2.632818877;;;;;;0.083162955;0.795216;0.03901;1.568696049;2.675078354
I;799500;A;0.083609928;0;24.41810863;;;;;;0.083609928;0.7995;0.004284;1.673031407;24.35465895
I;850369;B;0.257953488;0;2.183942633;;;;;;0.088916053;0.850369;0.050869;1.777341002;2.05055327
I;949798;U;0.09807536;0;1.181785523;;;;;;0.09928003;0.949798;0.099429;1.881575958;1.048335557
I;1044981;A;0.109191361;0;1.023344076;;;;;;0.109191361;1.044981;0.095183;1.985705172;1.093989625
I;1084295;B;-0.159363081;0;2.651398205;;;;;;0.113281989;1.084295;0.039314;2.089755322;2.646643681
I;1162328;U;0.123341141;0;1.340791638;;;;;;0.121395581;1.162328;0.078033;2.193731747;1.332467357
I;1193550;A;0.124639694;0;3.445844785;;;;;;0.124639694;1.19355;0.031222;2.297636448;3.327932263
