I;0;U;0;B;0
I;2367;A;0.0002367;0;0
I;3923;B;-0.966086702;;
I;83502;A;0.008350103;0;2.464997942
I;162272;U;0.033263055;;
I;231924;A;0.023190321;0;1.34732918
I;312807;B;0.483299247;;
I;386885;A;0.038678849;0;1.290016691
I;440860;U;0.052715137;;
I;507534;A;0.050731613;0;1.656033827
I;523968;B;0.880008702;;
I;570204;A;0.056989506;0;3.186682043
I;615616;U;0.053817048;;
I;714719;A;0.071411066;0;1.381072196
I;721182;B;0.327719266;;
I;744895;A;0.074420633;0;6.610138601
I;814766;U;0.065373283;;
I;907096;A;0.090585255;0;1.228820626
I;933070;B;-0.754197479;;
I;949245;A;0.094782009;0;4.724642825
I;952742;U;0.094204252;;
I;972180;A;0.097064932;0;8.680082735
I;995004;B;0.169052877;;
I;1067822;A;0.106579386;0;2.080254923
I;1148825;U;0.082071013;;
I;1171825;A;0.116914498;0;1.910968044
I;1227164;B;-0.198539242;;
I;1265952;A;0.126257328;0;2.109016716
I;1335104;U;0.086499777;;
I;1380529;A;0.137614802;0;1.73028185
I;1444059;B;-0.132964899;;
I;1534698;A;0.152868064;0;1.283508113
I;1593804;U;0.192064835;;
I;1641452;A;0.163409081;0;1.849882683
I;1727345;B;0.089113723;;
I;1779165;A;0.176979348;0;1.431095183
I;1788380;U;0.153560747;;
I;1878781;A;0.186774757;0;1.974214576
I;1907618;B;0.153581495;;
I;1926799;A;0.191489887;0;4.089926952
I;1935825;U;0.241963892;;
I;1973172;A;0.196039296;0;4.23111324
I;2061065;B;-0.069039651;;
I;2105494;A;0.208997199;0;1.480132447
I;2139234;U;0.237867267;;
I;2189001;A;0.217156102;0;2.34000082
I;2221834;B;0.189891861;;
I;2242785;A;0.22240299;0;3.627652123
I;2317479;U;0.238054115;;
I;2385932;A;0.236335913;0;1.359902394
I;2441592;B;0.165505097;;
I;2502965;A;0.247691231;0;1.658107189
I;2569484;U;0.243475668;;
I;2570840;A;0.25426147;0;2.852275465
I;2659324;B;0.671203311;;
I;2663326;A;0.263195117;0;2.088847944
I;2663810;U;0.292018095;;
I;2742021;A;0.270778932;0;2.449195157
I;2773572;B;0.864071388;;
I;2858634;A;0.281985918;0;1.648256956
