I;0;U;0;B;0
I;20835;A;0.002083498;0.099999928;0
I;121365;B;-0.730570332;;
I;150426;A;0.015042033;0.099995634;-3.31322E-11
I;171730;U;0.067102449;;
I;234185;A;0.02341636;0.099981218;-1.72118E-10
I;267605;B;-0.523167988;;
I;336944;A;0.033688025;0.099958789;-2.1826E-10
I;403298;U;0.052063916;;
I;476450;A;0.047626976;0.0999165;-3.03138E-10
I;485643;B;-0.37119233;;
I;542399;A;0.054213309;0.09987009;-7.03718E-10
I;615094;U;0.082939759;;
I;633613;A;0.063318913;0.099826828;-4.74293E-10
I;702575;B;0.626271245;;
I;771340;A;0.077057536;0.099752576;-5.39123E-10
I;852476;U;0.109161012;;
I;941053;A;0.093966465;0.099632492;-7.07574E-10
I;979701;B;-0.618758201;;
I;1045601;A;0.104369681;0.099506603;-1.20412E-09
I;1051401;U;0.126431657;;
I;1136930;A;0.113448224;0.099404815;-1.11452E-09
I;1186058;B;0.860530891;;
I;1253049;A;0.124977249;0.099286291;-1.02071E-09
I;1333506;U;0.124304594;;
I;1427821;A;0.142297451;0.0991017;-1.05618E-09
I;1454061;B;0.926595234;;
I;1522449;A;0.151657446;0.098913591;-1.98788E-09
I;1554380;U;0.190349459;;
I;1634532;A;0.162726343;0.098756252;-1.40377E-09
I;1677012;B;-0.713677134;;
I;1680118;A;0.167222476;0.098629692;-2.77628E-09
I;1706619;U;0.128721143;;
I;1733700;A;0.172502803;0.098546646;-1.54988E-09
I;1749550;B;-0.640609791;;
I;1768953;A;0.175974176;0.098470292;-2.16589E-09
I;1831971;U;0.175718661;;
I;1920910;A;0.190911851;0.09830199;-1.10757E-09
I;2008254;B;-0.302799817;;
I;2012643;A;0.19990827;0.098071778;-2.50959E-09
I;2048856;U;0.196134743;;
I;2126955;A;0.211095422;0.097865069;-1.80828E-09
I;2147570;B;0.325664829;;
I;2206210;A;0.218835613;0.097661871;-2.56385E-09
I;2256531;U;0.240300268;;
I;2342153;A;0.232079782;0.097424425;-1.74666E-09
I;2404535;B;0.353540095;;
I;2455706;A;0.243109846;0.09713582;-2.54159E-09
I;2493107;U;0.271556471;;
I;2587106;A;0.255834275;0.096837364;-2.27135E-09
I;2641612;B;0.230867974;;
I;2737533;A;0.270346871;0.096476001;-2.40225E-09
I;2795499;U;0.295742876;;
I;2813729;A;0.277674821;0.096172371;-3.98486E-09
I;2821441;B;0.89111384;;
I;2847588;A;0.280925973;0.09602032;-4.49071E-09
I;2872034;U;0.331712623;;
I;2958513;A;0.29155427;0.095815169;-1.84946E-09
I;3022085;B;-0.434115353;;
I;3047417;A;0.300046787;0.095524568;-3.2687E-09
I;3118388;U;0.280374961;;
I;3134727;A;0.308363959;0.095260252;-3.02733E-09
I;3215161;B;0.795122189;;
I;3295549;A;0.323621913;0.094874792;-2.39681E-09
I;3357944;U;0.371558907;;
I;3432069;A;0.336508692;0.094394808;-3.51585E-09
I;3488344;B;0.73839665;;
I;3535208;A;0.346203019;0.093992832;-3.89742E-09
I;3576660;U;0.379968539;;
I;3590763;A;0.351409595;0.093719313;-4.92339E-09
I;3655239;B;0.259844338;;
I;3694275;A;0.361081615;0.093438636;-2.71154E-09
I;3757045;U;0.36818313;;
I;3851716;A;0.37571817;0.09296533;-3.00625E-09
I;3946656;B;-0.063815018;;
I;3959754;A;0.385708296;0.092468637;-4.59739E-09
I;4036952;U;0.425056226;;
I;4127865;A;0.401163334;0.091933531;-3.18305E-09
I;4188939;B;-0.307055473;;
I;4271969;A;0.414321246;0.091308442;-4.33776E-09
I;4284879;U;0.434007654;;
I;4290359;A;0.415994275;0.090974923;-1.81359E-08
I;4343032;B;0.652842254;;
I;4373527;A;0.423542826;0.090762689;-2.55187E-09
I;4402853;U;0.440231166;;
I;4470830;A;0.432337083;0.09038012;-3.93172E-09
I;4531115;B;0.905443917;;
I;4609149;A;0.444767719;0.089869334;-3.69282E-09
I;4681576;U;0.493023301;;
I;4718623;A;0.454545867;0.089319356;-5.02382E-09
I;4747569;B;0.469279158;;
I;4828168;A;0.464275828;0.088821588;-4.54396E-09
I;4859421;U;0.442681121;;
I;4883980;A;0.469211788;0.088439046;-6.85411E-09
I;4889169;B;0.187721781;;
I;4938701;A;0.474037072;0.088179748;-4.73856E-09
I;4943714;U;0.492464951;;
I;4977267;A;0.477429293;0.087958862;-5.72748E-09
I;5048495;B;1.08448985;;
I;5089679;A;0.487276227;0.087596826;-3.22062E-09
I;5097124;U;0.495668687;;
I;5116643;A;0.489629079;0.087258989;-1.25292E-08
I;5147935;B;0.96827241;;
I;5176058;A;0.494800983;0.087047113;-3.56602E-09
I;5212708;U;0.484757897;;
I;5284124;A;0.504162912;0.086631588;-3.84511E-09
I;5354745;B;-0.30971996;;
I;5454160;A;0.518773779;0.085928076;-4.13742E-09
I;5500334;U;0.487667953;;
I;5586380;A;0.530031744;0.085145708;-5.91717E-09
I;5618582;B;0.183521303;;
I;5701047;A;0.539720193;0.084492039;-5.70058E-09
I;5758419;U;0.571802413;;
I;5843017;A;0.551617067;0.083798505;-4.88508E-09
I;5935279;B;1.146521133;;
I;5943093;A;0.559936619;0.08313234;-6.65659E-09
I;6009497;U;0.529325253;;
I;6042299;A;0.568128499;0.082574442;-5.62363E-09
I;6129477;B;0.620553809;;
I;6208310;A;0.581711293;0.081818639;-4.55273E-09
I;6275644;U;0.594218322;;
I;6290546;A;0.588380586;0.08109943;-8.74567E-09
I;6359462;B;1.146684232;;
