I;0;U;0;B;0
I;54678;A;0.005467773;0.099999502;0
I;144495;B;0.176824559;;
I;230387;A;0.023036662;0.099988556;-6.22937E-11
I;252125;U;0.062839331;;
I;293506;A;0.029346386;0.099965528;-3.64836E-10
I;293599;B;0.950998481;;
I;348449;A;0.034837849;0.099948365;-3.12371E-10
I;401855;U;0.013239039;;
I;428015;A;0.042788433;0.099924384;-3.01405E-10
I;471399;B;0.279748989;;
I;520275;A;0.052004031;0.09988726;-4.02382E-10
I;607548;U;0.104514747;;
I;623257;A;0.062285357;0.099836145;-4.96348E-10
I;689069;B;-0.273892527;;
I;727641;A;0.072699907;0.099771518;-6.19128E-10
I;740415;U;0.05912718;;
I;804311;A;0.080344408;0.09970654;-8.47509E-10
I;885813;B;-0.476113799;;
I;913045;A;0.091177693;0.099631072;-6.9406E-10
I;975765;U;0.073073878;;
I;1032727;A;0.103089226;0.099526526;-8.73533E-10
I;1097208;B;0.977911156;;
I;1105437;A;0.110318699;0.099428857;-1.34326E-09
I;1205546;U;0.071748808;;
I;1304212;A;0.130051777;0.099273442;-7.81863E-10
I;1340199;B;0.264077953;;
I;1346231;A;0.134216831;0.099123105;-3.57783E-09
I;1401662;U;0.097409921;;
I;1455919;A;0.145078093;0.099019603;-9.43612E-10
I;1553881;B;1.087784685;;
I;1610058;A;0.160311079;0.098826294;-1.25412E-09
I;1650766;U;0.212631936;;
I;1655487;A;0.164793554;0.098669901;-3.44259E-09
I;1742686;B;-0.243069038;;
I;1768249;A;0.175904874;0.098537807;-1.17144E-09
I;1801981;U;0.154571242;;
I;1821988;A;0.181192414;0.098392978;-2.69503E-09
I;1833259;B;-0.613986667;;
I;1889859;A;0.187862948;0.098282523;-1.62743E-09
I;1980020;U;0.211529075;;
I;2028409;A;0.201452796;0.098086243;-1.41667E-09
I;2041573;B;-0.73431647;;
I;2092274;A;0.207704211;0.097884828;-3.15376E-09
I;2167208;U;0.223716047;;
I;2214726;A;0.219666493;0.097689556;-1.59468E-09
I;2246014;B;0.440272572;;
I;2303796;A;0.228347111;0.097458385;-2.59539E-09
I;2373825;U;0.279560305;;
I;2469716;A;0.244468575;0.097164079;-1.77378E-09
I;2499867;B;-0.05790492;;
I;2573644;A;0.254532645;0.096836942;-3.14773E-09
I;2590203;U;0.239314856;;
I;2619026;A;0.258918739;0.09664833;-4.15608E-09
I;2636954;B;0.091158612;;
I;2652908;A;0.262189906;0.096545863;-3.02425E-09
I;2660668;U;0.301084429;;
I;2685487;A;0.265332436;0.09645875;-2.6739E-09
I;2742487;B;0.258579532;;
I;2784883;A;0.274902506;0.096282247;-1.77575E-09
I;2850981;U;0.288115568;;
I;2913779;A;0.287272317;0.095967382;-2.44279E-09
I;2967707;B;0.528567393;;
I;3025699;A;0.297974347;0.09562214;-3.08472E-09
I;3118762;U;0.339070719;;
I;3182617;A;0.31291603;0.095219687;-2.56473E-09
I;3200433;B;0.016801645;;
I;3244033;A;0.318743266;0.094881392;-5.50826E-09
I;3322583;U;0.292139574;;
I;3357282;A;0.329456802;0.094601598;-2.47061E-09
I;3377420;B;0.329825219;;
I;3400602;A;0.333543845;0.094345409;-5.91386E-09
I;3409402;U;0.299311891;;
I;3485874;A;0.341570508;0.094130107;-2.52489E-09
I;3499076;B;0.152145977;;
I;3566054;A;0.349095214;0.093847673;-3.5225E-09
I;3577925;U;0.359182804;;
I;3638993;A;0.355920888;0.093580582;-3.66184E-09
I;3655537;B;0.803797142;;
I;3720472;A;0.363523333;0.093305575;-3.37519E-09
I;3818922;U;0.416619082;;
I;3889931;A;0.379256932;0.092846047;-2.71174E-09
I;3901383;B;-0.123501442;;
I;3960396;A;0.385767528;0.092394753;-6.4045E-09
I;4040530;U;0.353240933;;
I;4123249;A;0.400740463;0.091941414;-2.78373E-09
I;4136501;B;0.96978696;;
I;4196398;A;0.407431532;0.091471777;-6.42028E-09
I;4197269;U;0.365723382;;
I;4243386;A;0.411718131;0.091227518;-5.19832E-09
I;4330702;B;-0.061257947;;
I;4371576;A;0.423366082;0.090864741;-2.82999E-09
I;4423310;U;0.445582861;;
I;4523956;A;0.437121395;0.090269807;-3.90428E-09
I;4525151;B;1.215486967;;
I;4577491;A;0.441930059;0.089822816;-8.34952E-09
I;4590168;U;0.394782057;;
I;4644202;A;0.447904488;0.089556878;-3.98641E-09
I;4703903;B;-0.525157918;;
I;4798716;A;0.461665282;0.089058553;-3.22511E-09
I;4833181;U;0.463381676;;
I;4868807;A;0.467871342;0.088542902;-7.35687E-09
I;4883571;B;1.215234053;;
I;4884134;A;0.469225387;0.088343769;-1.29923E-08
I;4965925;U;0.453604051;;
I;5037285;A;0.482694265;0.087945088;-2.60319E-09
I;5066806;B;-0.424874576;;
I;5095121;A;0.487751377;0.087438819;-8.75351E-09
I;5169486;U;0.500032099;;
I;5235232;A;0.499934548;0.086953711;-3.46231E-09
I;5267301;B;1.266088488;;
I;5349267;A;0.50977798;0.086319395;-5.56247E-09
I;5416317;U;0.531779538;;
I;5436205;A;0.51723795;0.085807922;-5.88319E-09
I;5502185;B;1.47754317;;
I;5507299;A;0.523309347;0.085399581;-5.74368E-09
I;5522239;U;0.515990511;;
I;5602708;A;0.531415615;0.084963346;-4.57226E-09
I;5647048;B;1.248114257;;
I;5716233;A;0.540997995;0.084407662;-4.89481E-09
I;5790979;U;0.568357858;;
I;5801838;A;0.548177669;0.083869802;-6.28305E-09
I;5846983;B;0.485281691;;
I;5862919;A;0.553275994;0.083468255;-6.574E-09
I;5962410;U;0.607500633;;
I;6038688;A;0.567831298;0.08280928;-3.7491E-09
I;6120644;B;0.795737807;;
I;6220202;A;0.582678171;0.081794643;-5.58985E-09
I;6303030;U;0.569670581;;
I;6303171;A;0.589400954;0.081027647;-9.24437E-09
I;6328428;B;1.061285506;;
I;6348936;A;0.593091851;0.080648914;-8.27561E-09
I;6383363;U;0.589717732;;
I;6480724;A;0.603650751;0.080120344;-4.01076E-09
I;6544032;B;0.34661394;;
I;6577655;A;0.611350085;0.079431079;-7.11088E-09
I;6640789;U;0.595116451;;
I;6642681;A;0.616483023;0.078936702;-7.60277E-09
I;6700904;B;0.779891374;;
I;6780506;A;0.62727603;0.0783095;-4.55071E-09
I;6813409;U;0.658035827;;
I;6909472;A;0.637267421;0.077473061;-6.48573E-09
I;6988013;B;0.636085447;;
I;7052889;A;0.648253832;0.076604665;-6.05504E-09
I;7060567;U;0.659291693;;
I;7132938;A;0.654328123;0.075882158;-9.02581E-09
I;7136257;B;0.296105392;;
I;7217606;A;0.660707279;0.07534317;-6.3659E-09
I;7290515;U;0.656611188;;
I;7291049;A;0.666202362;0.07482107;-7.10892E-09
I;7300729;B;1.395840967;;
I;7380154;A;0.67282102;0.074279307;-6.08005E-09
I;7410383;U;0.626908456;;
I;7413706;A;0.675299423;0.073867518;-1.22732E-08
I;7489067;B;1.144366542;;
I;7561146;A;0.686099974;0.073253875;-4.16199E-09
I;7569783;U;0.729113703;;
I;7651089;A;0.692615553;0.072441199;-9.03546E-09
I;7731245;B;0.087143634;;
I;7743963;A;0.699284652;0.071808029;-6.81751E-09
I;7785784;U;0.743579643;;
I;7808108;A;0.703855597;0.071259565;-8.55038E-09
I;7847392;B;1.544053322;;
I;7894883;A;0.709993022;0.070728034;-6.12539E-09
I;7950130;U;0.692712305;;
I;8037167;A;0.71994058;0.0699134;-5.7254E-09
I;8066093;B;0.82026736;;
I;8120683;A;0.725711714;0.069102133;-9.71392E-09
I;8209076;U;0.753690671;;
I;8211565;A;0.731934329;0.068469176;-6.9646E-09
I;8244343;B;1.548413187;;
I;8281123;A;0.736656094;0.06788241;-8.43563E-09
I;8292896;U;0.725748987;;
I;8294608;A;0.737567371;0.067577065;-2.26433E-08
I;8311536;B;1.109235069;;
I;8324990;A;0.73961558;0.067415208;-5.32742E-09
I;8359211;U;0.708965119;;
I;8439150;A;0.747250524;0.066879327;-4.69412E-09
I;8467336;B;0.123136462;;
I;8511943;A;0.752068087;0.066181685;-9.58391E-09
I;8577377;U;0.748756979;;
I;8593934;A;0.757446655;0.065599491;-7.10071E-09
I;8679868;B;0.699887066;;
I;8727214;A;0.766080936;0.064783018;-6.126E-09
I;8774550;U;0.807643719;;
I;8863214;A;0.77475114;0.063751503;-7.58466E-09
I;8937394;B;0.428592304;;
I;9006623;A;0.78373843;0.062668941;-7.54878E-09
I;9079449;U;0.820796134;;
I;9137389;A;0.79179295;0.061594909;-8.21339E-09
I;9232732;B;1.760910095;;
I;9329536;A;0.803382204;0.060314521;-6.66359E-09
I;9357901;U;0.845801988;;
I;9408038;A;0.808031911;0.059230426;-1.38098E-08
I;9498699;B;0.536313332;;
I;9558371;A;0.816796971;0.058304295;-6.16053E-09
I;9606744;U;0.815526444;;
I;9690927;A;0.824372478;0.057149484;-8.71188E-09
I;9733329;B;1.445974913;;
I;9758508;A;0.82817903;0.056325782;-1.21884E-08
I;9792106;U;0.868933988;;
I;9843317;A;0.832902426;0.055694509;-7.44347E-09
I;9900693;B;1.728532056;;
I;9952828;A;0.838912918;0.054884825;-7.39363E-09
I;9977331;U;0.867821454;;
I;10070240;A;0.845245279;0.05393283;-8.10816E-09
I;10071722;B;-0.033627193;;
I;10108206;A;0.847268004;0.053277272;-1.7267E-08
I;10172456;U;0.888620934;;
I;10206179;A;0.852431247;0.05270067;-5.88532E-09
I;10273324;B;0.185369084;;
I;10333439;A;0.859015696;0.051740127;-7.54787E-09
I;10354820;U;0.881101872;;
I;10419094;A;0.863369232;0.050826406;-1.06675E-08
I;10460816;B;0.769698394;;
I;10502276;A;0.86753645;0.050097602;-8.76156E-09
I;10552210;U;0.893172774;;
I;10588275;A;0.87178168;0.049363714;-8.53369E-09
I;10678566;B;-0.08600339;;
I;10721222;A;0.878217448;0.04840852;-7.18477E-09
I;10745580;U;0.852711177;;
I;10786135;A;0.881303463;0.047540782;-1.33677E-08
I;10833157;B;1.015598244;;
I;10834010;A;0.883555691;0.047043932;-1.03781E-08
I;10914501;U;0.896239546;;
