I;0;U;0;B;0
I;62722;A;0.006272159;0;0
I;149343;B;0.003161795;;
I;169431;A;0.016942289;0;1.874120998
I;269593;U;0.003623187;;
I;348441;A;0.03483705;0;1.11686658
I;443839;B;0.330311684;;
I;496496;A;0.049629204;0;1.349631703
I;547133;U;0.052684404;;
I;582211;A;0.058188214;0;2.329913748
I;642581;B;0.569134985;;
I;681905;A;0.068137665;0;2.002124592
I;782137;U;0.122503576;;
I;826563;A;0.082562213;0;1.37862864
I;868472;B;-0.495364382;;
I;953675;A;0.095223005;0;1.567175955
I;954020;U;0.063272183;;
I;966875;A;0.096536924;0;15.08170953
I;995424;B;0.836146315;;
I;1040406;A;0.103853005;0;2.706247742
I;1065748;U;0.149344487;;
I;1112940;A;0.111064388;0;2.741355209
I;1210861;B;0.353134066;;
I;1232835;A;0.122971443;0;1.656655587
I;1325656;U;0.091059489;;
I;1414361;A;0.140965019;0;1.092118609
I;1513068;B;-0.209037372;;
I;1559260;A;0.155294932;0;1.365031736
I;1639982;U;0.173384353;;
I;1686645;A;0.16786595;0;1.549401163
I;1689721;B;0.958972932;;
I;1702083;A;0.169387643;0;12.76952797
I;1715077;U;0.148179271;;
I;1745952;A;0.173709506;0;4.491439518
I;1803163;B;-0.726632545;;
I;1889226;A;0.187800774;0;1.372920228
I;1987529;U;0.183483367;;
I;2072795;A;0.205798399;0;1.068185051
I;2125776;B;0.567422515;;
I;2146216;A;0.212977725;0;2.663625189
I;2232675;U;0.226998699;;
I;2306775;A;0.22863713;0;1.214887161
I;2345606;B;1.216250761;;
I;2383871;A;0.236135647;0;2.523141867
I;2420811;U;0.280746503;;
I;2458603;A;0.243390844;0;2.598160672
I;2465884;B;-0.684422356;;
I;2494011;A;0.246823633;0;5.476137423
I;2589957;U;0.282659502;;
I;2655705;A;0.262459811;0;1.196114563
I;2683974;B;0.700886433;;
I;2732340;A;0.269846871;0;2.515633338
I;2735213;U;0.250716045;;
I;2816813;A;0.27797108;0;2.277063831
I;2874839;B;0.304402637;;
I;2896532;A;0.285619889;0;2.407133296
I;2960983;U;0.32474003;;
I;3021163;A;0.297541322;0;1.53499265
I;3120112;B;0.809498613;;
I;3155866;A;0.310374155;0;1.414483885
I;3165394;U;0.306376183;;
I;3241801;A;0.3185317;0;2.209272555
I;3264769;B;0.349602933;;
I;3344612;A;0.328260274;0;1.840772089
I;3364772;U;0.332117895;;
I;3443400;A;0.337575494;0;1.909038657
I;3459215;B;0.066576268;;
I;3496494;A;0.342568442;0;3.542388501
I;3548857;U;0.307487037;;
I;3604830;A;0.35272623;0;1.730946114
I;3685109;B;-0.10154754;;
I;3713536;A;0.362877099;0;1.718011854
I;3751055;U;0.332966007;;
